"z","N","resourcebiomass","sd","se","ci","replicate","fit","se.fit"
3.7,500,0.887148,0.063689896387132,0.00284829875603091,0.0055961362802876,86,0.0633961398604284,0.000889624706167696
3.8,500,0.902872,0.124192218073679,0.00555404483778446,0.0109121951316586,86,0.0638738412644394,0.000927723859357062
3.9,500,0.88832,0.0615384722521958,0.00275208414374789,0.00540710060369266,86,0.0643432199972753,0.000970740210994129
4,500,0.879318,0.0562630957901873,0.00251616213622882,0.00494357770153913,86,0.0650211811372849,0.000980026427948252
4.1,500,0.8909,0.108933038209844,0.00487163356865585,0.00957144165446038,86,0.0660529616335732,0.00095153889659413
4.2,500,0.871972,0.0853117307220853,0.0038152565834548,0.00749594674367292,86,0.0674740490000993,0.000928807529713908
4.3,500,0.877246,0.0585660776807686,0.00261915461739464,0.00514593005633635,86,0.0692003968921462,0.000969180295823646
4.4,500,0.878934,0.0786332755775576,0.00351658698969786,0.0069091418146243,86,0.0710486829902366,0.00106755944285561
4.5,500,0.88472,0.0964438304136128,0.004313099216306,0.00847407279652236,86,0.0727862046839955,0.0011475197823188
4.6,500,0.871738,0.0468465853731331,0.00209504298816146,0.00411619253422349,86,0.074201503233319,0.0011415091355605
4.7,500,0.87088,0.0393500502274878,0.00175978774453388,0.00345750670358564,86,0.0751732283054239,0.00107067804578133
4.8,500,0.87853,0.0946428213191815,0.00423255564104112,0.00831582646694423,86,0.0757074986276278,0.00109787337854027
4.9,500,0.888938,0.0878847062872625,0.00393032354881844,0.00772202219245463,86,0.0759235891361279,0.00140054290687634
5,500,0.869228,0.0535918668492223,0.00239670114631957,0.00470886918358794,86,0.075990200889738,0.00193056198561375
0.1,500,0.869918,0.0201704976127982,0.000902052076044278,0.00177228822600565,87,0.0315645010088809,0.000801908996543963
0.2,500,0.883512,0.0452308026350852,0.00202278298737854,0.0039742211868925,87,0.0268453485967675,0.000495209235859529
0.3,500,0.875436,0.0243258174536762,0.00108788362869342,0.0021373969392683,87,0.0230875780727236,0.000334804844969253
0.4,500,0.874692,0.0144598516804718,0.00064666422604199,0.001270520211005,87,0.0203556287782324,0.000289921363392627
0.5,500,0.87638,0.0265086593028782,0.00118550328387236,0.00232919314493644,87,0.0186348915623315,0.00028667746651521
0.6,500,0.875594,0.029759105711454,0.00133086766640827,0.00261479481970752,87,0.0178546459691353,0.000281489597442328
0.7,500,0.874368,0.0219036095706723,0.000979559199052767,0.00192456874859133,87,0.0179232849459454,0.000269310721687351
0.8,500,0.880238,0.0126079052403283,0.000563842663424999,0.00110779825272387,87,0.01873868360884,0.000262443045690363
0.9,500,0.879376,0.01997168898019,0.000893161083703766,0.0017548198320392,87,0.0201721400506218,0.000277677653069234
1,500,0.877618,0.0453238632638738,0.00202694478521854,0.0039823979934281,87,0.0220435691042907,0.000317552959075939
1.1,500,0.870898,0.0246660175310423,0.00110309783867224,0.00216728874477435,87,0.0241149818428811,0.000363471088992404
1.2,500,0.872654,0.017975887991924,0.000803906150117284,0.00157945804073119,87,0.0261244893789904,0.000394137755819425
1.3,500,0.8762,0.0335047629192709,0.00149837854915008,0.00294390837434066,87,0.027857331307994,0.000404608684883444
1.4,500,0.875456,0.0230010905030318,0.00102864003842808,0.00202099931624635,87,0.029217276029791,0.0004099998936883
1.5,500,0.881738,0.0158010348206314,0.00070664375947546,0.00138836376319947,87,0.0302536461702641,0.000428002154689939
1.6,500,0.877364,0.0272576128616912,0.00121899750526228,0.00239500022612948,87,0.0311288852836998,0.000456805524364483
1.7,500,0.875442,0.0270813114686443,0.00121111306727466,0.00237950943908378,87,0.0320501346044927,0.000480619096789309
1.8,500,0.873858,0.0299839274915017,0.00134092200206845,0.00263454886848594,87,0.033200581620996,0.000490919321343353
1.9,500,0.873404,0.0506737055371495,0.00226619700505747,0.00445246386160469,87,0.0346914230527737,0.000495995419844147
2,500,0.869384,0.0346130708453713,0.00154794358640533,0.00304129025980144,87,0.0365371228260873,0.000514461805996022
2.1,500,0.876476,0.0441373496629617,0.00197388228386119,0.00387814453745199,87,0.0386514943797005,0.000555516735642632
2.2,500,0.885972,0.0524685153802966,0.00234646334137673,0.00461016549167804,87,0.0408667419571975,0.000605466744998868
2.3,500,0.879032,0.0645846834681208,0.0028883148508005,0.00567475707779396,87,0.0429790157575415,0.000641030882426184
2.4,500,0.874028,0.0446468576699369,0.00199666817463473,0.0039229126467546,87,0.0448138263481287,0.000652992956946802
2.5,500,0.871458,0.0294525234619473,0.00131715689139643,0.00258785685706854,87,0.0462883006261958,0.000655725996540721
2.6,500,0.874596,0.042169958439505,0.00188589787358148,0.00370527898062672,87,0.0474412396966164,0.000672058679111758
2.7,500,0.87704,0.0557789654437221,0.00249451116893549,0.0049010394097546,87,0.0484163522651623,0.000705486221698638
2.8,500,0.878216,0.0153347857927857,0.000685792469061336,0.00134739662008282,87,0.0494087821431057,0.000736930677880728
2.9,500,0.87857,0.0724766640627681,0.00324125495253531,0.00636818886893053,87,0.0505999862482534,0.000749670942764838
3,500,0.884862,0.0459953704649546,0.00205697550019849,0.00404140022178158,87,0.0521031878945779,0.000748850550808
3.1,500,0.8743,0.0695958415591381,0.00311242065355075,0.00611506433514828,87,0.0539304821274306,0.000759369405346298
3.2,500,0.881766,0.0629560654452985,0.00281548083863226,0.00553165795342347,87,0.0559855406955244,0.00080044487423444
3.3,500,0.876864,0.0545231974679058,0.00243835151777764,0.00479070089253716,87,0.0580848757440401,0.000858870127822272
3.4,500,0.881184,0.0773290482769239,0.0034582601716513,0.00679454540092543,87,0.0600084005531441,0.000899877134044055
3.5,500,0.884354,0.0803322053128186,0.00359256543723864,0.0070584189035893,87,0.061569859991353,0.000903516201175594
3.6,500,0.886794,0.0628112894323968,0.00280900625850507,0.00551893715555327,87,0.062683259544714,0.000886787992333516
3.7,500,0.874562,0.0477870417447809,0.00213710147569901,0.004198826080829,87,0.0633961398604284,0.000889624706167696
3.8,500,0.884564,0.0799177552187147,0.00357403066556469,0.00702200309292624,87,0.0638738412644394,0.000927723859357062
3.9,500,0.88559,0.0957696693067186,0.00428294981504996,0.00841483738175394,87,0.0643432199972753,0.000970740210994129
4,500,0.90118,0.0958356956521016,0.0042859026029816,0.0084206388109886,87,0.0650211811372849,0.000980026427948252
4.1,500,0.87345,0.062157498415062,0.00277976783534828,0.00546149156623099,87,0.0660529616335732,0.00095153889659413
4.2,500,0.8667,0.0601328689141612,0.00268922365148297,0.00528359674700782,87,0.0674740490000993,0.000928807529713908
4.3,500,0.89713,0.102165457280446,0.00456897814862856,0.00897680565539105,87,0.0692003968921462,0.000969180295823646
4.4,500,0.885722,0.104913747931384,0.00469188544297706,0.00921828522896432,87,0.0710486829902366,0.00106755944285561
4.5,500,0.884832,0.0674260210350963,0.00301538332973612,0.00592441225302688,87,0.0727862046839955,0.0011475197823188
4.6,500,0.88164,0.0734132782188459,0.00328314161096888,0.00645048481784523,87,0.074201503233319,0.0011415091355605
4.7,500,0.885958,0.0813414106477896,0.00363769847188366,0.00714709310326082,87,0.0751732283054239,0.00107067804578133
4.8,500,0.88778,0.0703513341766941,0.00314620731053784,0.00618144597315403,87,0.0757074986276278,0.00109787337854027
4.9,500,0.888136,0.122555543434203,0.00548085052276613,0.0107683881096889,87,0.0759235891361279,0.00140054290687634
5,500,0.885164,0.101870271465314,0.004555777037656,0.00895086904466956,87,0.075990200889738,0.00193056198561375
0.1,500,0.893392,0.0904051797689608,0.0040430425496297,0.00794348452627127,88,0.0315645010088809,0.000801908996543963
0.2,500,0.874404,0.0151284673728075,0.000676565628819703,0.00132926837587414,88,0.0268453485967675,0.000495209235859529
0.3,500,0.872218,0.013246335599464,0.000592394137063539,0.00116389417213752,88,0.0230875780727236,0.000334804844969253
0.4,500,0.877638,0.0164818159349335,0.000737089216463009,0.00144818084736496,88,0.0203556287782324,0.000289921363392627
0.5,500,0.876982,0.0278732041038347,0.00124652758253801,0.00244908937808926,88,0.0186348915623315,0.00028667746651521
0.6,500,0.870598,0.00973230865022923,0.000435242074398436,0.000855132895765057,88,0.0178546459691353,0.000281489597442328
0.7,500,0.873578,0.0324315823089489,0.00145038445321378,0.00284961296346073,88,0.0179232849459454,0.000269310721687351
0.8,500,0.8769,0.0164988005879726,0.000737848793238403,0.00144967321018029,88,0.01873868360884,0.000262443045690363
0.9,500,0.877652,0.0130710596816939,0.000584555559724489,0.00114849348885596,88,0.0201721400506218,0.000277677653069234
1,500,0.872676,0.0222726551253474,0.000996063417993719,0.00195699507261992,88,0.0220435691042907,0.000317552959075939
1.1,500,0.870748,0.0223280446783483,0.000998540514108784,0.00196186189616148,88,0.0241149818428811,0.000363471088992404
1.2,500,0.879242,0.0269324739358383,0.00120445685045552,0.00236643177426641,88,0.0261244893789904,0.000394137755819425
1.3,500,0.875272,0.0199852153770565,0.000893766002561448,0.00175600833389805,88,0.027857331307994,0.000404608684883444
1.4,500,0.87965,0.0145988270591512,0.00065287939392051,0.00128273133400585,88,0.029217276029791,0.0004099998936883
1.5,500,0.874086,0.0233664414314705,0.00104497902866071,0.00205310101057546,88,0.0302536461702641,0.000428002154689939
1.6,500,0.873354,0.0242004961111141,0.00108227908787341,0.00212638553319623,88,0.0311288852836998,0.000456805524364483
1.7,500,0.87144,0.0195926042240576,0.000876207898024848,0.00172151140986496,88,0.0320501346044927,0.000480619096789309
1.8,500,0.876446,0.0717806939228096,0.00321013022167017,0.0063070371954132,88,0.033200581620996,0.000490919321343353
1.9,500,0.883252,0.0574026360130132,0.0025671239242555,0.00504370382429244,88,0.0346914230527737,0.000495995419844147
2,500,0.880842,0.035969217467307,0.00160859230708742,0.00316044858385136,88,0.0365371228260873,0.000514461805996022
2.1,500,0.872614,0.0318974591433174,0.0014264977390796,0.00280268203414717,88,0.0386514943797005,0.000555516735642632
2.2,500,0.866764,0.0191601285238409,0.000856866996738817,0.00168351177266011,88,0.0408667419571975,0.000605466744998868
2.3,500,0.875424,0.0421441868942557,0.00188474533504023,0.00370301455428048,88,0.0429790157575415,0.000641030882426184
2.4,500,0.871576,0.0285659281049469,0.00127750714166066,0.00250995582841737,88,0.0448138263481287,0.000652992956946802
2.5,500,0.86483,0.0394126860241633,0.0017625889025177,0.00346301022100526,88,0.0462883006261958,0.000655725996540721
2.6,500,0.873812,0.04920136384704,0.00220035188295364,0.00432309601495412,88,0.0474412396966164,0.000672058679111758
2.7,500,0.879584,0.0277250843931848,0.00123990346770159,0.00243607478498088,88,0.0484163522651623,0.000705486221698638
2.8,500,0.879658,0.0655775714077876,0.00293271814934319,0.0057619975434976,88,0.0494087821431057,0.000736930677880728
2.9,500,0.884936,0.0543562794369561,0.00243088671650016,0.00477603457806941,88,0.0505999862482534,0.000749670942764838
3,500,0.882812,0.06563093397926,0.00293510459608852,0.00576668626555816,88,0.0521031878945779,0.000748850550808
3.1,500,0.877558,0.0202822428431744,0.000907049474669932,0.00178210676196396,88,0.0539304821274306,0.000759369405346298
3.2,500,0.882904,0.0394995089388821,0.00176647174130402,0.00347063894848921,88,0.0559855406955244,0.00080044487423444
3.3,500,0.872996,0.0211988387778921,0.000948040891028507,0.00186264380246186,88,0.0580848757440401,0.000858870127822272
3.4,500,0.88019,0.0266238155625789,0.00119065322836687,0.00233931139224676,88,0.0600084005531441,0.000899877134044055
3.5,500,0.877084,0.0337669862843199,0.00151010553454085,0.00296694872720558,88,0.061569859991353,0.000903516201175594
3.6,500,0.88231,0.094753333918006,0.00423749791470796,0.00832553669727577,88,0.062683259544714,0.000886787992333516
3.7,500,0.878714,0.0601354533490768,0.00268933923092606,0.00528382382933667,88,0.0633961398604284,0.000889624706167696
3.8,500,0.885214,0.0535000253216654,0.00239259386834408,0.00470079949383254,88,0.0638738412644394,0.000927723859357062
3.9,500,0.881536,0.0705991301529751,0.00315728908348815,0.00620321865817375,88,0.0643432199972753,0.000970740210994129
4,500,0.87529,0.0744550939966104,0.00332973302895115,0.00654202434612278,88,0.0650211811372849,0.000980026427948252
4.1,500,0.887942,0.0714174456213477,0.00319388526377456,0.00627512024918035,88,0.0660529616335732,0.00095153889659413
4.2,500,0.874094,0.0681015771743008,0.00304559511873369,0.00598377024282473,88,0.0674740490000993,0.000928807529713908
4.3,500,0.87046,0.0386098152763173,0.00172668343113111,0.00339246568607475,88,0.0692003968921462,0.000969180295823646
4.4,500,0.875238,0.0228100405940851,0.00102009602675808,0.00200421264540136,88,0.0710486829902366,0.00106755944285561
4.5,500,0.875554,0.0641548655797447,0.00286909281047341,0.00563699097020858,88,0.0727862046839955,0.0011475197823188
4.6,500,0.892036,0.0709181321449872,0.00317155528627009,0.00623124788607721,88,0.074201503233319,0.0011415091355605
4.7,500,0.874344,0.0569064350376774,0.00254493314202845,0.00500010494224194,88,0.0751732283054239,0.00107067804578133
4.8,500,0.89948,0.0978279213947062,0.00437499764672138,0.00859568646201547,88,0.0757074986276278,0.00109787337854027
4.9,500,0.863948,0.0513535165624191,0.00229659907834461,0.00451219570853889,88,0.0759235891361279,0.00140054290687634
5,500,0.8999,0.0843154326583736,0.00377070077952858,0.00740840664616,88,0.075990200889738,0.00193056198561375
0.1,500,0.864216,0.0191996509654313,0.000858634494059479,0.0016869844265945,89,0.0315645010088809,0.000801908996543963
0.2,500,0.874024,0.0239962301648457,0.00107314403704652,0.00210843763034847,89,0.0268453485967675,0.000495209235859529
0.3,500,0.870672,0.0287464978436775,0.00128558246587028,0.00252582165523376,89,0.0230875780727236,0.000334804844969253
0.4,500,0.872084,0.0234452618797321,0.00104850398626731,0.00206002659838713,89,0.0203556287782324,0.000289921363392627
0.5,500,0.871102,0.0160917832129925,0.000719646422868825,0.00141391047812954,89,0.0186348915623315,0.00028667746651521
0.6,500,0.877684,0.0149901819572086,0.000670381317028183,0.00131711787673431,89,0.0178546459691353,0.000281489597442328
0.7,500,0.879422,0.0210864219435342,0.000943013457359715,0.00185276625577155,89,0.0179232849459454,0.000269310721687351
0.8,500,0.869506,0.0163443028750983,0.000730939445471301,0.00143609821154971,89,0.01873868360884,0.000262443045690363
0.9,500,0.871524,0.024753806290179,0.00110702387133404,0.00217500233653496,89,0.0201721400506218,0.000277677653069234
1,500,0.8746,0.0174153549828408,0.000778838351878433,0.00153020660076397,89,0.0220435691042907,0.000317552959075939
1.1,500,0.872062,0.034958981919296,0.00156341319991464,0.0030716838641304,89,0.0241149818428811,0.000363471088992404
1.2,500,0.870662,0.0293306038916572,0.00131170448245731,0.00257714434897417,89,0.0261244893789904,0.000394137755819425
1.3,500,0.871068,0.0157434140570699,0.000704066880590679,0.00138330089351753,89,0.027857331307994,0.000404608684883444
1.4,500,0.86853,0.0395269764050763,0.00176770012373562,0.00347305238755594,89,0.029217276029791,0.0004099998936883
1.5,500,0.875096,0.0347571417381178,0.00155438663260053,0.00305394910202864,89,0.0302536461702641,0.000428002154689939
1.6,500,0.872296,0.0253868739852209,0.0011353355193435,0.00223062706348644,89,0.0311288852836998,0.000456805524364483
1.7,500,0.868636,0.0409790931592233,0.0018326407592064,0.0036006431627348,89,0.0320501346044927,0.000480619096789309
1.8,500,0.888586,0.0447154732850073,0.00199973675822704,0.00392894158312712,89,0.033200581620996,0.000490919321343353
1.9,500,0.876478,0.0386065596615108,0.00172653783561079,0.00339217963027679,89,0.0346914230527737,0.000495995419844147
2,500,0.872708,0.0392251444856465,0.00175420178994313,0.00344653181442448,89,0.0365371228260873,0.000514461805996022
2.1,500,0.875568,0.0556676490459279,0.00248953294828592,0.00489125855332959,89,0.0386514943797005,0.000555516735642632
2.2,500,0.874022,0.0205594478961764,0.000919446461514309,0.00180646348637679,89,0.0408667419571975,0.000605466744998868
2.3,500,0.876946,0.0346200545978876,0.00154825590931262,0.00304190388979687,89,0.0429790157575415,0.000641030882426184
2.4,500,0.871006,0.0449003122492501,0.0020080030080058,0.00394518252702067,89,0.0448138263481287,0.000652992956946802
2.5,500,0.88306,0.0493324617626886,0.00220621475997562,0.00433461498175494,89,0.0462883006261958,0.000655725996540721
